applicant_id,gender,age,age_group,race,income,coapplicant_income,credit_score,loan_amount,loan_term,employment_years,home_ownership,education,self_employed,dependents,property_area,dti,loan_status
L04344,Female,52,Middle-aged,Asian,57900.0,19100.0,549,251000.0,360,5.5,Mortgage,Graduate,No,0,Semiurban,0.235,0
L04345,Female,42,Middle-aged,Caucasian,28800.0,0.0,612,99800.0,360,6.4,Mortgage,Graduate,Yes,0,Semiurban,0.249,1
L04346,Male,28,Young,Caucasian,47600.0,0.0,553,236000.0,360,6.8,Mortgage,Undergraduate,No,0,Semiurban,0.357,0
L04347,Female,33,Middle-aged,African American,22800.0,15400.0,536,145200.0,120,8.3,Own,Graduate,No,0,Semiurban,0.506,0
L04348,Female,18,Young,Caucasian,40600.0,0.0,491,153300.0,360,11.2,Mortgage,Graduate,No,0,Semiurban,0.272,0
L04349,Female,39,Middle-aged,African American,48300.0,0.0,657,228000.0,360,12.4,Rent,Graduate,No,0,Semiurban,0.34,1
L04350,Female,67,Senior,African American,41400.0,0.0,723,182700.0,360,8.0,Rent,Graduate,No,0,Urban,0.318,1
L04351,Female,50,Middle-aged,Caucasian,112500.0,26900.0,815,381600.0,360,9.5,Mortgage,Undergraduate,No,2,Rural,0.197,1
L04352,Female,67,Senior,Asian,67100.0,61500.0,588,385200.0,360,11.9,Mortgage,Graduate,No,1,Rural,0.216,1
L04353,Male,51,Middle-aged,Hispanic,47900.0,0.0,683,175000.0,360,6.8,Own,Graduate,No,1,Semiurban,0.263,1
L04354,Female,53,Middle-aged,Asian,54600.0,0.0,696,190600.0,360,6.3,Own,Graduate,No,0,Semiurban,0.251,1
L04355,Male,64,Senior,Caucasian,45200.0,0.0,620,161200.0,360,8.0,Mortgage,Undergraduate,No,1,Urban,0.257,1
L04356,Female,45,Middle-aged,Caucasian,26500.0,0.0,556,135700.0,360,5.0,Rent,Graduate,No,1,Rural,0.368,0
L04357,Male,38,Middle-aged,Hispanic,74400.0,14200.0,574,335600.0,180,11.2,Own,Graduate,No,3+,Urban,0.384,1
L04358,Female,53,Middle-aged,Caucasian,62400.0,0.0,620,306200.0,120,6.1,Mortgage,Graduate,No,0,Semiurban,0.654,0
L04359,Female,58,Senior,Asian,37800.0,0.0,652,131600.0,180,7.5,Rent,Graduate,No,2,Rural,0.353,1
L04360,Male,35,Middle-aged,Caucasian,54700.0,26800.0,700,234100.0,180,3.8,Rent,Undergraduate,No,3+,Semiurban,0.291,1
L04361,Male,32,Middle-aged,Caucasian,80500.0,22500.0,701,462500.0,360,8.3,Mortgage,Graduate,Yes,0,Semiurban,0.323,1
L04362,Female,42,Middle-aged,Asian,58500.0,30800.0,535,308300.0,360,4.5,Mortgage,Graduate,No,0,Rural,0.248,1
L04363,Female,50,Middle-aged,Asian,23200.0,31200.0,569,199800.0,360,4.9,Rent,Graduate,No,0,Rural,0.264,1
L04364,Male,50,Middle-aged,Asian,54000.0,24400.0,719,210500.0,180,7.1,Mortgage,Graduate,No,2,Urban,0.272,1
L04365,Male,23,Young,Hispanic,41300.0,0.0,546,209100.0,180,2.6,Mortgage,Graduate,No,0,Urban,0.513,0
L04366,Female,63,Senior,Caucasian,65000.0,0.0,666,255800.0,360,9.3,Mortgage,Graduate,No,1,Semiurban,0.283,1
L04367,Male,33,Middle-aged,Caucasian,74000.0,0.0,529,247900.0,360,9.3,Mortgage,Graduate,No,2,Urban,0.241,0
L04368,Male,37,Middle-aged,Hispanic,74800.0,0.0,707,339400.0,360,2.9,Mortgage,Undergraduate,No,0,Semiurban,0.326,1
L04369,Male,30,Middle-aged,Caucasian,31300.0,21600.0,478,205200.0,180,2.0,Rent,Undergraduate,Yes,0,Semiurban,0.393,0
L04370,Male,73,Senior,African American,28700.0,0.0,556,89200.0,120,9.7,Mortgage,Graduate,No,3+,Semiurban,0.414,0
L04371,Male,43,Middle-aged,Caucasian,76500.0,0.0,711,399400.0,120,14.8,Mortgage,Graduate,Yes,2,Semiurban,0.696,0
L04372,Male,30,Middle-aged,Caucasian,38700.0,0.0,714,176800.0,180,2.7,Mortgage,Undergraduate,No,1,Urban,0.463,1
L04373,Male,51,Middle-aged,Caucasian,26700.0,0.0,603,99400.0,360,34.1,Mortgage,Graduate,No,0,Urban,0.268,1
L04374,Male,50,Middle-aged,Caucasian,60700.0,17700.0,643,234300.0,360,13.0,Rent,Graduate,No,2,Semiurban,0.215,1
L04375,Male,38,Middle-aged,Hispanic,35400.0,15000.0,662,168500.0,120,6.0,Rent,Graduate,No,3+,Semiurban,0.445,0
L04376,Male,51,Middle-aged,African American,80200.0,0.0,681,280400.0,360,11.8,Rent,Graduate,No,1,Semiurban,0.252,1
L04377,Male,31,Middle-aged,African American,44100.0,0.0,582,181300.0,360,5.6,Own,Graduate,No,0,Semiurban,0.296,1
L04378,Female,35,Middle-aged,Caucasian,44400.0,21000.0,581,264600.0,360,6.7,Mortgage,Undergraduate,No,1,Semiurban,0.291,0
L04379,Male,18,Young,Caucasian,42300.0,11600.0,489,217500.0,180,4.3,Rent,Graduate,No,0,Rural,0.409,0
L04380,Male,25,Young,Caucasian,92600.0,0.0,648,368600.0,360,6.3,Mortgage,Graduate,Yes,0,Urban,0.286,1
L04381,Male,62,Senior,Caucasian,56600.0,16400.0,655,213500.0,360,6.9,Rent,Graduate,No,2,Urban,0.21,1
L04382,Male,60,Senior,Caucasian,41600.0,38300.0,620,319700.0,360,11.1,Rent,Graduate,No,0,Urban,0.288,1
L04383,Female,41,Middle-aged,Caucasian,30300.0,23100.0,548,153800.0,360,9.8,Mortgage,Graduate,No,0,Rural,0.207,1
L04384,Female,60,Senior,Caucasian,40500.0,34400.0,591,213300.0,180,8.2,Rent,Graduate,No,0,Semiurban,0.288,0
L04385,Female,39,Middle-aged,Caucasian,28200.0,45900.0,641,234600.0,360,22.4,Own,Graduate,No,0,Semiurban,0.228,1
L04386,Female,38,Middle-aged,Caucasian,62900.0,0.0,683,297700.0,360,3.8,Rent,Undergraduate,Yes,0,Urban,0.341,0
L04387,Female,41,Middle-aged,Caucasian,20200.0,20200.0,581,161500.0,120,15.5,Rent,Undergraduate,No,0,Urban,0.533,0
L04388,Male,39,Middle-aged,Caucasian,46400.0,24400.0,592,307800.0,360,8.8,Mortgage,Undergraduate,No,0,Semiurban,0.313,1
L04389,Male,38,Middle-aged,Caucasian,62600.0,18900.0,578,367500.0,360,8.5,Rent,Graduate,No,0,Semiurban,0.324,0
L04390,Male,54,Middle-aged,Hispanic,50600.0,14700.0,700,232600.0,360,15.8,Rent,Graduate,No,0,Semiurban,0.256,1
L04391,Male,42,Middle-aged,Caucasian,36800.0,0.0,617,124200.0,360,12.5,Mortgage,Graduate,No,0,Rural,0.243,1
L04392,Male,49,Middle-aged,Hispanic,57500.0,0.0,664,248100.0,360,6.8,Rent,Graduate,No,0,Rural,0.31,1
L04393,Female,53,Middle-aged,Caucasian,29200.0,0.0,647,88700.0,180,11.4,Own,Graduate,No,2,Urban,0.308,1
L04394,Male,45,Middle-aged,Hispanic,43700.0,13700.0,606,175500.0,360,4.3,Rent,Undergraduate,Yes,0,Urban,0.22,0
L04395,Female,29,Young,Caucasian,54100.0,0.0,539,162600.0,360,4.8,Mortgage,Undergraduate,No,1,Rural,0.216,0
L04396,Female,24,Young,Asian,50100.0,0.0,539,170700.0,360,14.8,Mortgage,Graduate,Yes,1,Semiurban,0.245,0
L04397,Male,42,Middle-aged,Caucasian,37400.0,0.0,683,152200.0,360,5.2,Mortgage,Undergraduate,No,0,Rural,0.293,1
L04398,Male,38,Middle-aged,African American,63300.0,33600.0,587,315500.0,360,3.3,Mortgage,Graduate,No,0,Rural,0.234,0
L04399,Male,42,Middle-aged,Caucasian,50800.0,24400.0,602,244500.0,360,8.0,Mortgage,Graduate,No,2,Urban,0.234,1
L04400,Male,40,Middle-aged,Caucasian,66000.0,55500.0,567,465500.0,360,5.5,Own,Graduate,No,0,Semiurban,0.276,1
L04401,Male,72,Senior,Asian,90400.0,35800.0,630,494800.0,360,10.5,Rent,Graduate,No,0,Urban,0.282,1
L04402,Male,25,Young,Caucasian,76700.0,0.0,575,391700.0,120,5.4,Mortgage,Graduate,No,2,Semiurban,0.68,0
L04403,Male,18,Young,Hispanic,69100.0,15300.0,706,309200.0,360,4.9,Mortgage,Graduate,No,0,Rural,0.264,1
L04404,Male,44,Middle-aged,Caucasian,52900.0,0.0,670,191100.0,180,6.8,Rent,Graduate,No,2,Semiurban,0.366,1
L04405,Female,36,Middle-aged,Caucasian,57200.0,0.0,591,187400.0,180,6.2,Rent,Graduate,No,0,Urban,0.332,0
L04406,Female,44,Middle-aged,African American,34700.0,33500.0,681,237200.0,360,28.9,Rent,Graduate,No,1,Urban,0.25,1
L04407,Female,48,Middle-aged,Caucasian,25700.0,18900.0,606,175100.0,360,20.3,Own,Graduate,No,2,Urban,0.282,1
L04408,Male,56,Senior,Caucasian,55300.0,40500.0,732,262500.0,360,11.8,Rent,Graduate,No,0,Semiurban,0.197,1
L04409,Male,22,Young,Asian,54300.0,0.0,732,270300.0,360,1.5,Mortgage,Graduate,No,0,Semiurban,0.358,1
L04410,Female,34,Middle-aged,Asian,52600.0,0.0,677,220100.0,120,4.6,Rent,Graduate,No,1,Semiurban,0.557,1
L04411,Male,46,Middle-aged,Hispanic,41900.0,0.0,631,139300.0,360,14.9,Rent,Graduate,No,2,Semiurban,0.239,0
L04412,Male,50,Middle-aged,Caucasian,36100.0,0.0,668,160500.0,360,7.6,Rent,Graduate,No,0,Semiurban,0.32,1
L04413,Female,67,Senior,Caucasian,54200.0,0.0,667,226000.0,360,22.9,Rent,Graduate,No,0,Urban,0.3,1
L04414,Female,52,Middle-aged,Caucasian,24600.0,0.0,510,75400.0,360,8.5,Mortgage,Undergraduate,Yes,0,Urban,0.221,0
L04415,Male,40,Middle-aged,Caucasian,87900.0,0.0,614,342700.0,120,13.2,Rent,Graduate,No,1,Rural,0.519,0
L04416,Male,30,Middle-aged,Asian,44700.0,17300.0,546,257000.0,360,2.0,Mortgage,Graduate,No,2,Urban,0.298,1
L04417,Male,34,Middle-aged,Caucasian,54100.0,13000.0,576,259400.0,180,5.2,Own,Graduate,No,1,Urban,0.391,1
L04418,Male,33,Middle-aged,Caucasian,61300.0,14800.0,729,251500.0,120,8.3,Mortgage,Graduate,No,2,Urban,0.44,1
L04419,Male,48,Middle-aged,Caucasian,62100.0,15200.0,712,357300.0,360,14.5,Mortgage,Undergraduate,No,2,Semiurban,0.333,1
L04420,Male,44,Middle-aged,African American,22300.0,0.0,633,78800.0,360,8.6,Rent,Graduate,No,0,Rural,0.254,0
L04421,Male,25,Young,Hispanic,61300.0,14500.0,658,246400.0,360,2.0,Mortgage,Graduate,No,0,Semiurban,0.234,1
L04422,Female,35,Middle-aged,African American,36000.0,0.0,490,136700.0,360,13.4,Mortgage,Graduate,No,0,Semiurban,0.273,0
L04423,Female,51,Middle-aged,Caucasian,32300.0,0.0,669,161900.0,360,9.2,Rent,Graduate,No,1,Rural,0.361,0
L04424,Female,45,Middle-aged,Asian,30900.0,0.0,671,128000.0,120,4.6,Mortgage,Undergraduate,No,0,Rural,0.552,0
L04425,Male,47,Middle-aged,African American,34300.0,0.0,486,155500.0,360,7.5,Mortgage,Graduate,No,1,Urban,0.326,0
L04426,Male,45,Middle-aged,Caucasian,29200.0,16500.0,659,197500.0,180,10.1,Own,Graduate,Yes,0,Semiurban,0.438,1
L04427,Male,60,Senior,Caucasian,97600.0,0.0,605,464800.0,360,9.3,Mortgage,Graduate,Yes,2,Rural,0.343,0
L04428,Male,43,Middle-aged,Caucasian,88800.0,33800.0,540,362000.0,360,14.0,Own,Graduate,No,3+,Rural,0.212,1
L04429,Male,36,Middle-aged,Caucasian,58700.0,54100.0,703,418000.0,360,5.5,Mortgage,Graduate,No,0,Semiurban,0.267,1
L04430,Female,30,Middle-aged,Asian,38100.0,0.0,538,178500.0,120,6.2,Mortgage,Graduate,No,0,Urban,0.624,0
L04431,Female,43,Middle-aged,Caucasian,38500.0,0.0,575,135700.0,180,4.9,Mortgage,Graduate,No,2,Urban,0.357,1
L04432,Male,18,Young,Caucasian,66400.0,11300.0,662,270300.0,360,3.6,Own,Graduate,No,0,Semiurban,0.25,1
L04433,Male,38,Middle-aged,Hispanic,89100.0,0.0,632,409700.0,360,4.3,Rent,Graduate,No,0,Urban,0.331,0
L04434,Female,38,Middle-aged,Asian,33200.0,0.0,595,117400.0,120,4.3,Rent,Undergraduate,No,1,Urban,0.471,0
L04435,Male,24,Young,African American,25100.0,41400.0,566,163600.0,360,2.5,Mortgage,Graduate,Yes,1,Semiurban,0.177,0
L04436,Male,29,Young,Caucasian,91000.0,17300.0,660,459300.0,360,1.9,Own,Graduate,Yes,1,Semiurban,0.305,1
L04437,Male,50,Middle-aged,Caucasian,24000.0,26200.0,603,189200.0,180,5.7,Rent,Graduate,No,3+,Urban,0.382,0
L04438,Female,43,Middle-aged,Caucasian,27800.0,0.0,616,88100.0,180,6.5,Mortgage,Graduate,No,3+,Urban,0.321,1
L04439,Female,42,Middle-aged,Caucasian,37700.0,0.0,585,150900.0,360,4.3,Mortgage,Undergraduate,No,2,Urban,0.288,1
L04440,Male,44,Middle-aged,Caucasian,26300.0,0.0,631,114800.0,360,4.6,Mortgage,Graduate,No,0,Urban,0.314,1
L04441,Female,42,Middle-aged,Caucasian,65000.0,0.0,656,293900.0,360,20.8,Own,Graduate,No,0,Rural,0.325,1
L04442,Female,55,Middle-aged,Caucasian,58700.0,0.0,766,307700.0,180,8.3,Rent,Undergraduate,No,2,Rural,0.531,0
L04443,Male,42,Middle-aged,Caucasian,39000.0,0.0,594,176900.0,360,6.2,Rent,Graduate,No,1,Semiurban,0.326,0
L04444,Male,23,Young,Caucasian,81800.0,9600.0,611,382000.0,180,2.3,Mortgage,Undergraduate,No,0,Semiurban,0.423,1
L04445,Male,60,Senior,African American,70000.0,28600.0,683,445600.0,120,9.9,Mortgage,Graduate,Yes,0,Semiurban,0.602,1
L04446,Female,45,Middle-aged,African American,30500.0,8100.0,672,109200.0,180,8.6,Mortgage,Graduate,No,2,Rural,0.286,1
L04447,Male,33,Middle-aged,Caucasian,40900.0,25800.0,539,173100.0,360,5.0,Rent,Graduate,No,0,Urban,0.187,0
L04448,Female,25,Young,Caucasian,102900.0,0.0,649,438500.0,360,3.6,Mortgage,Undergraduate,No,3+,Urban,0.307,0
L04449,Male,45,Middle-aged,Caucasian,65400.0,0.0,492,249000.0,180,10.1,Own,Graduate,No,1,Urban,0.386,0
L04450,Female,39,Middle-aged,Caucasian,46200.0,25000.0,602,191600.0,360,18.1,Mortgage,Graduate,No,2,Urban,0.194,1
L04451,Male,59,Senior,Caucasian,84600.0,24200.0,743,359800.0,360,16.7,Mortgage,Graduate,No,0,Urban,0.238,1
L04452,Female,36,Middle-aged,Hispanic,41500.0,0.0,566,187500.0,360,3.3,Rent,Graduate,No,1,Rural,0.325,0
L04453,Female,30,Middle-aged,Hispanic,30000.0,0.0,602,149400.0,360,7.1,Rent,Graduate,No,1,Urban,0.358,0
L04454,Female,51,Middle-aged,African American,32900.0,15300.0,594,131900.0,360,5.0,Mortgage,Graduate,No,0,Semiurban,0.197,1
L04455,Female,52,Middle-aged,Hispanic,55700.0,0.0,593,234800.0,360,10.1,Own,Graduate,No,0,Rural,0.303,0
L04456,Male,43,Middle-aged,African American,20000.0,0.0,661,73300.0,360,6.9,Mortgage,Graduate,No,1,Semiurban,0.264,1
L04457,Female,49,Middle-aged,Caucasian,37100.0,0.0,563,167000.0,360,8.0,Rent,Graduate,No,0,Urban,0.324,0
L04458,Male,40,Middle-aged,Hispanic,76700.0,29000.0,661,390400.0,360,7.7,Mortgage,Graduate,No,2,Urban,0.266,1
L04459,Male,43,Middle-aged,Caucasian,39900.0,0.0,637,202900.0,360,10.5,Mortgage,Graduate,No,2,Rural,0.366,0
L04460,Male,54,Middle-aged,African American,72800.0,26800.0,611,268700.0,180,11.9,Mortgage,Graduate,Yes,0,Semiurban,0.273,1
L04461,Male,48,Middle-aged,Caucasian,86300.0,0.0,673,350200.0,360,4.7,Mortgage,Graduate,No,2,Semiurban,0.292,1
L04462,Male,38,Middle-aged,Caucasian,47800.0,0.0,562,164100.0,360,9.7,Rent,Graduate,No,1,Semiurban,0.247,1
L04463,Female,57,Senior,African American,25400.0,19800.0,660,151300.0,120,14.7,Mortgage,Graduate,Yes,0,Urban,0.446,0
L04464,Male,18,Young,Caucasian,43700.0,0.0,506,215000.0,360,0.4,Mortgage,Undergraduate,No,0,Semiurban,0.354,0
L04465,Female,65,Senior,Caucasian,121000.0,0.0,696,611100.0,360,9.0,Rent,Graduate,No,0,Urban,0.363,1
L04466,Male,20,Young,Caucasian,103800.0,0.0,620,404400.0,360,8.2,Rent,Graduate,No,0,Rural,0.28,1
L04467,Male,33,Middle-aged,Caucasian,51500.0,30800.0,680,327800.0,360,5.6,Mortgage,Undergraduate,No,0,Semiurban,0.287,1
L04468,Male,40,Middle-aged,Hispanic,34600.0,0.0,619,125600.0,360,9.2,Mortgage,Graduate,No,0,Rural,0.261,1
L04469,Female,39,Middle-aged,Asian,43700.0,0.0,673,131700.0,180,6.6,Rent,Graduate,Yes,0,Semiurban,0.305,1
L04470,Female,53,Middle-aged,Caucasian,45900.0,21000.0,672,281200.0,360,24.4,Mortgage,Undergraduate,No,1,Semiurban,0.302,1
L04471,Female,28,Young,Caucasian,25300.0,0.0,618,82700.0,360,15.3,Rent,Graduate,No,1,Semiurban,0.235,0
L04472,Female,44,Middle-aged,Asian,43000.0,0.0,603,130700.0,180,5.6,Mortgage,Undergraduate,No,3+,Rural,0.308,0
L04473,Male,34,Middle-aged,Caucasian,83200.0,28700.0,701,373900.0,360,4.8,Own,Graduate,Yes,0,Urban,0.24,1
L04474,Male,44,Middle-aged,Caucasian,23900.0,0.0,586,92100.0,360,6.7,Mortgage,Undergraduate,No,0,Semiurban,0.277,1
L04475,Female,40,Middle-aged,Caucasian,58000.0,0.0,525,184100.0,360,3.9,Mortgage,Graduate,Yes,0,Semiurban,0.228,1
L04476,Male,42,Middle-aged,Hispanic,76500.0,20700.0,634,423000.0,360,6.2,Mortgage,Undergraduate,No,0,Semiurban,0.313,1
L04477,Male,34,Middle-aged,Caucasian,39200.0,24500.0,632,204500.0,360,9.9,Rent,Graduate,No,1,Semiurban,0.231,1
L04478,Male,34,Middle-aged,Caucasian,96500.0,0.0,554,395900.0,360,11.8,Mortgage,Graduate,No,0,Urban,0.295,0
L04479,Female,44,Middle-aged,Caucasian,31600.0,0.0,561,113600.0,360,14.8,Mortgage,Undergraduate,Yes,0,Urban,0.259,0
L04480,Female,52,Middle-aged,Caucasian,49700.0,29400.0,566,271400.0,360,5.2,Rent,Graduate,Yes,1,Rural,0.247,0
L04481,Male,33,Middle-aged,Caucasian,43400.0,0.0,654,205100.0,360,10.0,Mortgage,Graduate,Yes,0,Rural,0.34,1
L04482,Male,30,Middle-aged,Caucasian,43400.0,0.0,703,218700.0,360,5.3,Rent,Graduate,No,0,Semiurban,0.363,1
L04483,Female,48,Middle-aged,Caucasian,32600.0,0.0,608,169000.0,360,5.7,Rent,Graduate,Yes,2,Rural,0.373,0
L04484,Female,40,Middle-aged,Caucasian,55100.0,18100.0,658,256400.0,360,6.8,Mortgage,Graduate,No,2,Semiurban,0.252,1
L04485,Male,50,Middle-aged,Caucasian,68800.0,0.0,683,359700.0,120,14.1,Own,Undergraduate,No,0,Rural,0.697,1
L04486,Female,30,Middle-aged,Asian,40600.0,11900.0,693,172000.0,360,4.6,Rent,Graduate,No,2,Semiurban,0.236,1
L04487,Male,19,Young,Hispanic,25600.0,25300.0,532,117900.0,360,23.4,Mortgage,Graduate,Yes,0,Urban,0.167,1
L04488,Male,34,Middle-aged,Caucasian,57600.0,0.0,606,272300.0,180,7.2,Rent,Graduate,No,0,Rural,0.479,0
L04489,Female,31,Middle-aged,Caucasian,49300.0,0.0,588,167700.0,360,5.3,Rent,Graduate,No,0,Rural,0.245,1
L04490,Female,40,Middle-aged,Caucasian,38200.0,39900.0,618,185500.0,360,5.0,Mortgage,Undergraduate,No,1,Semiurban,0.171,1
L04491,Male,33,Middle-aged,African American,82800.0,0.0,788,420500.0,360,2.3,Mortgage,Graduate,No,0,Rural,0.365,1
L04492,Female,49,Middle-aged,African American,20000.0,0.0,614,95600.0,360,9.4,Rent,Graduate,No,1,Urban,0.344,0
L04493,Female,37,Middle-aged,Caucasian,20000.0,25600.0,543,108700.0,180,7.2,Rent,Graduate,No,3+,Rural,0.241,0
L04494,Female,42,Middle-aged,African American,23800.0,0.0,535,113000.0,120,7.2,Rent,Graduate,No,2,Semiurban,0.633,0
L04495,Female,42,Middle-aged,African American,42300.0,0.0,694,207200.0,360,7.5,Mortgage,Graduate,No,2,Semiurban,0.352,1
L04496,Female,43,Middle-aged,Hispanic,24100.0,0.0,555,121400.0,180,13.0,Rent,Graduate,No,0,Rural,0.51,0
L04497,Male,40,Middle-aged,Caucasian,33100.0,0.0,649,139800.0,360,5.2,Rent,Graduate,No,0,Urban,0.304,0
L04498,Male,47,Middle-aged,Caucasian,71700.0,0.0,610,328600.0,360,8.3,Rent,Graduate,No,0,Urban,0.33,0
L04499,Male,31,Middle-aged,Caucasian,59000.0,25800.0,540,343100.0,180,7.6,Own,Graduate,No,0,Semiurban,0.41,0
L04500,Male,57,Senior,Hispanic,51300.0,21600.0,685,285800.0,120,7.0,Mortgage,Graduate,No,0,Rural,0.522,1
L04501,Female,38,Middle-aged,Asian,57000.0,0.0,587,254000.0,360,15.9,Mortgage,Graduate,No,1,Urban,0.321,1
L04502,Male,25,Young,Caucasian,41400.0,0.0,619,175200.0,360,7.7,Rent,Graduate,No,0,Semiurban,0.304,1
L04503,Male,43,Middle-aged,Caucasian,42100.0,0.0,651,171700.0,120,4.0,Mortgage,Undergraduate,No,1,Rural,0.543,1
L04504,Male,30,Middle-aged,Caucasian,67800.0,0.0,655,355400.0,120,11.8,Own,Graduate,No,0,Semiurban,0.698,0
L04505,Male,48,Middle-aged,Caucasian,28600.0,0.0,601,107500.0,360,17.8,Mortgage,Graduate,No,0,Semiurban,0.27,1
L04506,Male,67,Senior,Caucasian,20800.0,0.0,681,66500.0,360,15.2,Mortgage,Undergraduate,No,0,Rural,0.23,1
L04507,Female,31,Middle-aged,Caucasian,35000.0,31900.0,542,245600.0,360,4.7,Rent,Graduate,No,0,Semiurban,0.264,1
L04508,Male,44,Middle-aged,Caucasian,71100.0,0.0,498,247500.0,360,29.8,Mortgage,Undergraduate,No,3+,Rural,0.25,0
L04509,Female,19,Young,African American,35300.0,0.0,622,148200.0,360,0.8,Mortgage,Undergraduate,No,0,Semiurban,0.302,0
L04510,Female,46,Middle-aged,Caucasian,58700.0,0.0,648,188800.0,360,8.0,Rent,Graduate,No,1,Semiurban,0.231,1
L04511,Male,30,Middle-aged,Caucasian,21900.0,0.0,548,96200.0,120,2.7,Rent,Undergraduate,No,2,Semiurban,0.585,0
L04512,Male,33,Middle-aged,Caucasian,55600.0,20100.0,528,339800.0,360,5.1,Rent,Graduate,No,0,Urban,0.323,0
L04513,Male,27,Young,Asian,63700.0,0.0,492,294700.0,360,14.5,Mortgage,Graduate,No,3+,Urban,0.333,0
L04514,Female,49,Middle-aged,Caucasian,24300.0,17600.0,619,117300.0,180,12.6,Rent,Graduate,No,0,Semiurban,0.283,1
L04515,Female,53,Middle-aged,Hispanic,51900.0,0.0,742,269100.0,120,12.9,Mortgage,Graduate,No,3+,Semiurban,0.691,0
L04516,Male,41,Middle-aged,Caucasian,46900.0,38300.0,613,248500.0,120,5.6,Rent,Graduate,No,0,Semiurban,0.389,0
L04517,Male,30,Middle-aged,Hispanic,150700.0,16900.0,666,636000.0,360,15.4,Rent,Undergraduate,Yes,1,Semiurban,0.273,1
L04518,Female,60,Senior,Hispanic,20000.0,0.0,627,82400.0,360,8.6,Rent,Graduate,No,2,Rural,0.296,0
L04519,Male,31,Middle-aged,Caucasian,84800.0,0.0,768,443400.0,120,2.2,Own,Graduate,No,0,Semiurban,0.697,1
L04520,Male,18,Young,Hispanic,37700.0,34400.0,625,176800.0,360,5.1,Rent,Undergraduate,No,0,Semiurban,0.176,1
L04521,Female,46,Middle-aged,Caucasian,21800.0,0.0,553,99600.0,360,6.5,Rent,Graduate,No,0,Rural,0.329,0
L04522,Female,27,Young,Caucasian,33700.0,38300.0,592,206500.0,360,2.2,Mortgage,Graduate,No,0,Semiurban,0.206,1
L04523,Female,52,Middle-aged,Caucasian,46600.0,0.0,658,148000.0,360,18.7,Mortgage,Undergraduate,No,0,Rural,0.228,1
L04524,Female,36,Middle-aged,Caucasian,63100.0,0.0,564,322100.0,360,7.8,Rent,Graduate,No,2,Rural,0.367,1
L04525,Female,48,Middle-aged,African American,63400.0,0.0,691,274300.0,360,18.6,Mortgage,Undergraduate,No,0,Semiurban,0.311,1
L04526,Male,57,Senior,Asian,86600.0,29200.0,628,479700.0,360,10.2,Mortgage,Graduate,No,0,Urban,0.298,1
L04527,Female,26,Young,Caucasian,28300.0,0.0,493,100200.0,360,1.5,Mortgage,Graduate,No,0,Semiurban,0.255,0
L04528,Female,34,Middle-aged,Caucasian,65500.0,0.0,630,308700.0,360,2.6,Mortgage,Graduate,No,0,Rural,0.339,0
L04529,Female,40,Middle-aged,Caucasian,48700.0,0.0,617,236900.0,360,14.8,Mortgage,Graduate,No,3+,Urban,0.35,1
L04530,Male,59,Senior,African American,30200.0,0.0,635,119900.0,180,6.3,Mortgage,Graduate,No,0,Rural,0.402,0
L04531,Male,33,Middle-aged,Caucasian,45000.0,0.0,562,192900.0,360,7.0,Mortgage,Undergraduate,No,0,Semiurban,0.308,0
L04532,Male,33,Middle-aged,Hispanic,33200.0,0.0,561,172200.0,120,4.0,Rent,Graduate,No,0,Rural,0.691,0
L04533,Male,46,Middle-aged,Caucasian,49800.0,11800.0,699,275100.0,180,10.0,Rent,Graduate,No,0,Semiurban,0.452,1
L04534,Male,34,Middle-aged,Caucasian,36600.0,22300.0,629,194000.0,180,4.1,Rent,Graduate,Yes,0,Semiurban,0.334,1
L04535,Female,42,Middle-aged,Hispanic,24400.0,0.0,548,109700.0,360,3.8,Mortgage,Graduate,No,0,Semiurban,0.323,0
L04536,Female,22,Young,Caucasian,50500.0,0.0,479,240600.0,180,7.2,Rent,Graduate,No,0,Rural,0.482,0
L04537,Male,67,Senior,Caucasian,63000.0,0.0,619,192400.0,360,9.2,Mortgage,Graduate,No,2,Semiurban,0.22,1
L04538,Female,24,Young,Caucasian,38700.0,19900.0,599,213200.0,180,4.9,Rent,Graduate,No,0,Semiurban,0.368,1
L04539,Male,37,Middle-aged,Caucasian,84700.0,0.0,608,441700.0,360,10.3,Mortgage,Graduate,No,0,Semiurban,0.375,1
L04540,Male,40,Middle-aged,Hispanic,39800.0,0.0,572,204200.0,360,9.4,Mortgage,Undergraduate,No,0,Rural,0.369,1
L04541,Male,63,Senior,Caucasian,43400.0,0.0,616,211500.0,360,8.9,Mortgage,Undergraduate,No,0,Semiurban,0.351,1
L04542,Male,25,Young,Caucasian,63800.0,17200.0,607,236400.0,360,7.9,Rent,Graduate,No,0,Rural,0.21,0
L04543,Male,64,Senior,Caucasian,46500.0,23700.0,703,309700.0,180,19.9,Rent,Graduate,No,0,Rural,0.447,1
L04544,Male,50,Middle-aged,Caucasian,50700.0,0.0,638,221600.0,180,9.5,Mortgage,Graduate,No,0,Semiurban,0.443,1
L04545,Male,46,Middle-aged,Asian,20000.0,0.0,611,70000.0,360,10.3,Mortgage,Graduate,No,2,Urban,0.252,0
L04546,Female,29,Young,Hispanic,37000.0,0.0,582,167100.0,360,11.7,Mortgage,Graduate,No,0,Rural,0.325,0
