app_id,age,monthly_income,credit_history_length,credit_score,num_credit_lines,loan_amount,interest_rate,loan_purpose,employment_status,years_at_job,annual_income,dti_ratio,has_cosigner,previous_defaults,loan_grade,loan_approved
PL03234,23,24682.07,2,718,17,6838.26,10.82,Home Improvement,Employed,15.6,296184.83999999997,0.069,No,0,C,1
PL03235,28,20879.53,4,764,4,20992.5,9.5,Home Improvement,Employed,6.7,250554.36,0.867,No,0,B,1
PL03236,64,8473.98,30,701,8,16867.11,10.54,Home Improvement,Employed,14.0,101687.76,0.428,No,2,C,0
PL03237,53,3611.58,30,616,0,29694.0,16.28,Education,Employed,17.8,43338.96,0.455,No,0,D,0
PL03238,62,3302.39,30,603,3,15774.21,16.82,Home Improvement,Self-Employed,9.9,39628.68,0.128,No,1,D,0
PL03239,55,4768.7,30,612,6,32228.37,17.91,Education,Employed,0.9,57224.399999999994,0.033,No,0,D,1
PL03240,26,15357.68,0,712,10,19001.98,12.16,Medical,Retired,7.8,184292.16,0.317,No,0,C,1
PL03241,59,23361.56,30,758,13,43178.73,8.13,Home Improvement,Retired,18.2,280338.72000000003,0.175,No,0,B,1
PL03242,43,13425.1,21,662,9,32060.31,14.06,Home Improvement,Retired,15.0,161101.2,0.483,No,0,C,0
PL03243,45,21387.75,28,701,18,11549.62,10.43,Education,Retired,1.5,256653.0,0.147,No,0,C,1
PL03244,70,12255.39,30,745,7,17470.34,10.87,Home Improvement,Employed,19.4,147064.68,0.138,No,0,B,1
PL03245,63,18297.42,30,745,2,42523.62,8.65,Debt Consolidation,Unemployed,0.0,219569.03999999998,0.877,No,0,B,1
PL03246,39,18833.07,15,698,7,19937.51,9.11,Debt Consolidation,Employed,1.4,225996.84,0.921,No,0,C,1
PL03247,25,6001.17,0,687,17,27254.15,10.15,Education,Retired,9.7,72014.04000000001,0.964,No,0,C,0
PL03248,31,10307.97,9,730,4,32798.15,8.1,Medical,Employed,0.0,123695.63999999998,0.681,No,0,B,1
PL03249,32,16657.95,7,606,19,18042.67,15.03,Debt Consolidation,Employed,15.2,199895.40000000002,0.771,Yes,1,D,0
PL03250,30,3626.02,12,634,10,15404.95,13.12,Education,Employed,19.2,43512.24,0.836,No,0,D,0
PL03251,28,10315.42,5,608,8,24287.49,15.96,Debt Consolidation,Employed,2.0,123785.04000000001,0.659,Yes,0,D,0
PL03252,44,14300.39,23,687,18,11529.17,11.63,Medical,Retired,8.7,171604.68,0.33,No,0,C,1
PL03253,48,24913.16,27,776,11,14926.32,9.4,Home Improvement,Self-Employed,17.0,298957.92,0.156,No,1,B,1
PL03254,61,12914.27,30,715,4,4041.85,11.9,Medical,Employed,0.0,154971.24,0.237,Yes,1,C,1
PL03255,56,20769.31,30,767,15,15894.54,8.12,Debt Consolidation,Employed,0.2,249231.72000000003,0.84,No,1,B,0
PL03256,57,11937.55,30,747,12,16714.5,12.17,Other,Self-Employed,8.1,143250.59999999998,0.696,Yes,0,B,1
PL03257,41,20316.99,16,738,5,48129.83,8.24,Medical,Employed,7.8,243803.88,0.456,Yes,0,B,1
PL03258,28,15694.54,13,642,15,29896.71,16.47,Home Improvement,Self-Employed,10.4,188334.48,0.029,Yes,2,D,1
PL03259,29,22391.7,6,678,17,39581.74,13.13,Medical,Employed,9.2,268700.4,0.266,No,0,C,1
PL03260,67,11451.68,30,659,16,3223.49,12.89,Other,Employed,0.0,137420.16,0.729,Yes,0,C,0
PL03261,35,15899.0,14,646,11,6220.3,16.53,Home Improvement,Unemployed,0.0,190788.0,0.512,Yes,0,D,1
PL03262,68,16490.43,30,850,0,40912.31,6.11,Education,Employed,0.0,197885.16,0.436,No,2,A,1
PL03263,66,11599.81,30,690,6,31553.93,10.12,Debt Consolidation,Employed,14.0,139197.72,0.314,Yes,0,C,1
PL03264,60,5319.18,30,626,13,10358.12,15.91,Medical,Retired,17.6,63830.16,0.607,No,1,D,0
PL03265,38,4151.87,13,652,17,20834.97,14.73,Education,Retired,9.3,49822.44,0.966,No,0,C,0
PL03266,62,2383.45,30,670,0,27394.95,15.2,Medical,Unemployed,0.0,28601.399999999998,0.901,No,0,C,0
PL03267,40,22091.29,10,720,19,42336.88,12.08,Debt Consolidation,Employed,5.1,265095.48,0.03,No,0,C,1
PL03268,26,7438.92,7,699,9,3960.19,13.18,Education,Employed,7.1,89267.04000000001,0.481,Yes,0,C,1
PL03269,32,6864.66,6,665,14,30239.39,12.53,Education,Employed,17.4,82375.92,0.329,No,0,C,1
PL03270,22,18928.81,0,652,10,36134.76,13.58,Home Improvement,Employed,13.7,227145.72000000003,0.511,No,0,C,1
PL03271,27,9360.37,0,619,3,48916.7,15.0,Home Improvement,Self-Employed,11.4,112324.44,0.606,No,0,D,0
PL03272,36,13639.03,18,655,14,40550.84,10.67,Debt Consolidation,Employed,8.8,163668.36000000002,0.2,No,2,C,1
PL03273,23,5737.75,7,658,20,14535.14,16.3,Debt Consolidation,Employed,0.7,68853.0,0.782,Yes,0,C,0
PL03274,65,24074.15,30,774,15,35769.38,6.22,Debt Consolidation,Retired,10.7,288889.80000000005,0.475,No,0,B,1
PL03275,23,21586.37,0,604,14,38400.62,16.72,Debt Consolidation,Unemployed,0.0,259036.44,0.992,No,0,D,0
PL03276,47,21867.16,30,740,16,36757.04,9.34,Debt Consolidation,Employed,27.7,262405.92,0.025,No,1,B,1
PL03277,70,11355.8,30,659,10,41187.06,13.2,Home Improvement,Employed,9.4,136269.59999999998,0.19,No,0,C,1
PL03278,63,19534.31,30,850,17,45282.77,6.36,Other,Self-Employed,7.0,234411.72000000003,0.69,No,0,A,1
PL03279,60,5309.15,30,638,15,5823.06,13.08,Debt Consolidation,Employed,12.3,63709.799999999996,0.695,No,0,D,1
PL03280,58,2198.24,30,658,14,6133.43,14.64,Education,Self-Employed,21.6,26378.879999999997,0.582,No,0,C,0
PL03281,53,2459.38,30,671,10,40023.6,14.07,Medical,Retired,12.8,29512.56,0.972,No,0,C,0
PL03282,48,15491.84,25,699,12,13366.25,10.31,Other,Employed,8.6,185902.08000000002,0.415,No,0,C,1
PL03283,21,12474.08,3,629,17,3868.53,16.87,Other,Employed,3.7,149688.96,0.417,Yes,1,D,0
PL03284,28,13914.35,14,686,7,20660.23,15.19,Debt Consolidation,Employed,3.3,166972.2,0.91,No,0,C,0
PL03285,57,2171.65,29,741,8,41173.97,14.0,Debt Consolidation,Employed,16.2,26059.800000000003,0.538,No,0,B,1
PL03286,52,11721.79,28,740,10,7201.69,9.48,Debt Consolidation,Employed,7.7,140661.48,0.354,No,0,B,1
PL03287,68,18515.57,30,842,16,33920.26,5.75,Medical,Self-Employed,26.1,222186.84,0.719,No,0,A,1
PL03288,63,12181.96,30,674,0,1177.18,13.5,Medical,Retired,10.7,146183.52,0.62,No,1,C,0
PL03289,57,18841.04,30,764,10,6377.13,10.24,Debt Consolidation,Employed,13.9,226092.48,0.306,No,0,B,1
PL03290,24,7359.44,0,632,6,18191.67,18.41,Home Improvement,Unemployed,0.0,88313.28,0.298,No,0,D,1
PL03291,50,20702.27,30,761,7,5096.51,10.02,Education,Employed,3.4,248427.24,0.396,Yes,0,B,1
PL03292,26,15533.92,2,738,18,42449.18,11.12,Other,Retired,16.1,186407.04,0.072,Yes,0,B,1
PL03293,66,6847.55,30,695,3,43339.45,9.86,Debt Consolidation,Employed,19.6,82170.6,0.943,No,0,C,0
PL03294,39,7444.57,10,634,3,38022.96,18.92,Debt Consolidation,Employed,2.0,89334.84,0.183,No,1,D,1
PL03295,52,16444.7,30,752,18,12881.5,8.5,Debt Consolidation,Employed,4.1,197336.40000000002,0.194,No,0,B,1
PL03296,29,21088.61,1,614,8,26639.11,10.41,Debt Consolidation,Employed,4.7,253063.32,0.647,No,0,D,0
PL03297,32,11559.44,9,649,16,10025.24,9.58,Home Improvement,Employed,15.4,138713.28,0.724,No,0,D,0
PL03298,31,7940.91,9,634,17,14782.64,15.47,Debt Consolidation,Retired,12.9,95290.92,0.737,No,0,D,0
PL03299,66,21941.27,30,735,0,26284.26,7.68,Medical,Employed,9.2,263295.24,0.375,Yes,1,B,1
PL03300,36,17393.17,8,751,13,37015.68,9.61,Debt Consolidation,Unemployed,0.0,208718.03999999998,0.873,No,0,B,1
PL03301,21,12305.97,9,590,3,5638.06,13.83,Debt Consolidation,Employed,22.9,147671.63999999998,0.544,No,0,D,0
PL03302,65,13221.7,30,729,9,15538.14,11.11,Home Improvement,Employed,17.8,158660.40000000002,0.439,No,1,B,1
PL03303,41,6697.9,22,670,13,46404.45,14.31,Other,Employed,0.0,80374.79999999999,0.81,No,0,C,0
PL03304,50,16416.46,24,789,6,22027.04,8.12,Education,Unemployed,0.0,196997.52,0.244,No,0,A,1
PL03305,33,10251.08,14,656,11,47004.61,12.43,Other,Employed,7.7,123012.95999999999,0.86,No,0,C,0
PL03306,54,24899.84,29,819,15,49578.63,8.17,Medical,Employed,5.2,298798.08,0.539,No,1,A,1
PL03307,24,13044.22,9,688,4,26806.33,11.56,Education,Retired,16.1,156530.63999999998,0.9,No,0,C,0
PL03308,48,13175.37,22,708,10,15114.16,11.08,Home Improvement,Employed,12.8,158104.44,0.202,No,0,C,1
PL03309,58,15014.59,30,676,3,39748.06,11.89,Debt Consolidation,Employed,10.7,180175.08000000002,0.936,No,0,C,0
PL03310,51,23085.39,27,685,12,8806.23,11.96,Debt Consolidation,Employed,2.8,277024.68,0.688,No,1,C,0
PL03311,47,20418.82,21,741,7,13350.3,13.7,Medical,Employed,18.1,245025.84,0.618,Yes,0,B,1
PL03312,25,12375.99,7,624,6,39459.12,15.26,Debt Consolidation,Employed,0.1,148511.88,0.422,No,0,D,0
PL03313,45,18530.08,26,768,10,22248.65,6.19,Debt Consolidation,Retired,16.2,222360.96000000002,0.956,No,0,B,0
PL03314,23,15483.42,8,700,10,10875.36,9.9,Debt Consolidation,Retired,10.7,185801.04,0.444,Yes,0,C,1
PL03315,53,13324.44,23,703,16,32905.16,11.13,Home Improvement,Employed,9.7,159893.28,0.499,No,0,C,1
PL03316,24,6423.26,8,562,13,36905.33,16.5,Medical,Employed,5.6,77079.12,0.781,No,1,D,0
PL03317,45,12670.53,30,718,1,7128.49,12.9,Education,Employed,11.3,152046.36000000002,0.285,No,1,C,1
PL03318,40,7653.83,16,607,19,14572.03,13.21,Home Improvement,Employed,0.0,91845.95999999999,0.291,No,0,D,1
PL03319,54,23041.37,30,725,20,11842.56,10.44,Education,Employed,19.9,276496.44,0.775,No,0,B,1
PL03320,46,9714.36,23,631,7,19612.88,16.98,Medical,Employed,6.8,116572.32,0.129,No,0,D,1
PL03321,25,23902.07,0,702,1,38408.8,10.47,Other,Employed,4.5,286824.83999999997,0.823,No,1,C,0
PL03322,55,14260.27,30,779,20,35971.7,9.11,Home Improvement,Employed,8.4,171123.24,0.625,No,0,B,1
PL03323,48,16525.52,30,718,14,33463.67,10.92,Education,Self-Employed,7.0,198306.24,0.539,No,3,C,0
PL03324,49,14487.63,23,688,4,1307.99,12.3,Medical,Retired,19.9,173851.56,0.229,No,0,C,1
PL03325,29,4975.75,4,546,5,7965.02,19.84,Education,Employed,0.0,59709.0,0.786,No,0,E,0
PL03326,58,10643.89,30,736,16,11941.58,6.46,Medical,Self-Employed,9.4,127726.68,0.805,No,0,B,1
PL03327,70,4280.36,30,662,7,14325.84,15.95,Debt Consolidation,Employed,22.7,51364.31999999999,0.483,No,0,C,0
PL03328,26,16327.94,7,679,18,8174.9,8.98,Education,Employed,10.5,195935.28,0.389,No,0,C,1
PL03329,39,12278.11,19,661,4,21105.46,15.86,Debt Consolidation,Self-Employed,11.5,147337.32,0.246,Yes,0,C,1
PL03330,64,19893.65,30,809,18,4683.85,7.73,Debt Consolidation,Self-Employed,9.8,238723.80000000002,0.754,No,1,A,1
PL03331,31,7070.82,7,629,13,37751.09,15.99,Education,Employed,4.8,84849.84,0.639,No,0,D,0
PL03332,22,5785.02,2,609,9,39598.32,19.18,Home Improvement,Employed,14.3,69420.24,0.207,No,0,D,1
PL03333,67,11345.64,30,755,12,29139.07,11.69,Debt Consolidation,Retired,8.5,136147.68,0.794,Yes,1,B,1
PL03334,64,23311.46,30,850,4,5395.54,6.63,Debt Consolidation,Employed,11.1,279737.52,0.882,No,0,A,1
PL03335,64,18339.7,30,804,6,44614.08,6.5,Education,Employed,14.4,220076.40000000002,0.059,No,0,A,1
PL03336,29,11635.24,13,651,9,48316.16,13.32,Medical,Self-Employed,13.5,139622.88,0.772,No,0,C,0
PL03337,41,13897.26,18,691,10,10915.81,13.91,Debt Consolidation,Employed,10.8,166767.12,0.853,No,1,C,0
PL03338,44,3936.9,24,621,2,35527.35,16.31,Debt Consolidation,Employed,17.2,47242.8,0.992,No,0,D,0
PL03339,54,24645.25,30,723,12,42254.99,11.38,Education,Unemployed,0.0,295743.0,0.238,Yes,0,B,1
PL03340,42,17327.37,15,682,1,27452.33,12.52,Home Improvement,Employed,16.3,207928.44,0.371,Yes,0,C,1
PL03341,23,8564.29,0,590,3,16842.83,16.0,Debt Consolidation,Employed,18.4,102771.48000000001,0.966,Yes,0,D,0
PL03342,32,15473.59,5,714,2,24449.38,8.4,Debt Consolidation,Employed,20.8,185683.08000000002,0.094,No,0,C,1
PL03343,48,4518.09,25,605,14,26101.17,17.42,Medical,Employed,0.3,54217.08,0.524,No,2,D,0
PL03344,50,24214.24,30,827,3,20631.22,5.68,Debt Consolidation,Employed,30.0,290570.88,0.507,No,0,A,1
PL03345,46,6020.05,30,699,20,46562.28,11.37,Debt Consolidation,Employed,11.3,72240.6,0.607,No,0,C,1
PL03346,68,16904.7,30,761,3,37450.27,5.42,Education,Employed,8.1,202856.40000000002,0.331,No,0,B,1
PL03347,41,7645.45,15,660,14,12823.78,13.82,Other,Employed,11.3,91745.4,0.926,No,0,C,0
PL03348,48,18503.91,19,700,5,29692.3,9.09,Debt Consolidation,Employed,0.0,222046.91999999998,0.27,No,2,C,1
PL03349,46,19866.89,27,744,4,34745.77,8.95,Education,Employed,11.9,238402.68,0.65,No,0,B,1
PL03350,53,17488.65,30,787,11,7867.66,9.45,Debt Consolidation,Employed,3.7,209863.80000000002,0.496,No,0,A,1
PL03351,41,16133.49,26,667,6,18562.86,13.44,Home Improvement,Employed,10.6,193601.88,0.267,No,0,C,1
PL03352,55,22526.79,30,685,2,45371.87,12.29,Debt Consolidation,Employed,11.2,270321.48,0.189,No,0,C,1
PL03353,54,3808.41,30,702,6,28791.48,10.27,Education,Employed,5.3,45700.92,0.957,Yes,0,C,0
PL03354,61,9611.04,30,726,11,11632.89,9.54,Home Improvement,Self-Employed,0.0,115332.48000000001,0.561,No,0,B,1
PL03355,67,7710.61,30,656,14,7016.46,16.99,Other,Self-Employed,12.2,92527.31999999999,0.604,Yes,0,C,0
PL03356,38,24724.32,20,702,18,26393.12,13.29,Medical,Employed,10.0,296691.83999999997,0.783,No,0,C,0
PL03357,31,10955.96,8,613,5,27836.6,14.85,Debt Consolidation,Employed,11.5,131471.52,0.081,No,1,D,0
PL03358,43,18850.09,15,684,7,17386.31,12.33,Education,Employed,6.6,226201.08000000002,0.714,No,0,C,0
PL03359,68,17748.68,30,748,5,31890.39,10.13,Debt Consolidation,Employed,4.7,212984.16,0.165,No,1,B,1
PL03360,42,6877.87,20,645,2,4365.55,15.19,Medical,Employed,8.3,82534.44,0.74,No,0,D,0
PL03361,37,7496.95,16,618,4,8111.84,15.5,Medical,Employed,11.1,89963.4,0.141,No,0,D,1
PL03362,25,8469.54,13,594,8,27767.42,13.1,Home Improvement,Employed,15.4,101634.48000000001,0.832,No,0,D,0
PL03363,64,11455.93,30,713,15,4028.97,11.16,Education,Unemployed,0.0,137471.16,0.681,No,0,C,0
PL03364,31,7389.48,15,647,15,44164.53,14.04,Medical,Employed,16.3,88673.76,0.386,No,0,D,1
PL03365,50,2451.98,26,636,8,7965.17,18.84,Other,Retired,15.2,29423.760000000002,0.359,No,1,D,0
PL03366,35,22226.04,12,779,17,34022.07,13.61,Other,Employed,14.2,266712.48,0.149,No,0,B,1
PL03367,47,24209.03,19,780,12,20168.97,9.47,Medical,Employed,24.6,290508.36,0.904,Yes,0,B,1
PL03368,55,9856.12,30,619,10,20589.6,14.15,Medical,Employed,0.0,118273.44,0.119,No,0,D,1
PL03369,53,9785.66,30,721,9,38479.59,12.22,Education,Unemployed,0.0,117427.92,0.472,No,0,B,1
PL03370,40,2163.11,19,661,9,25473.64,10.19,Debt Consolidation,Employed,4.8,25957.32,0.237,No,0,C,1
PL03371,36,17645.77,19,678,5,36557.12,11.75,Debt Consolidation,Employed,11.9,211749.24,0.996,No,0,C,0
PL03372,54,20985.12,30,678,15,25754.37,9.57,Education,Employed,10.4,251821.44,0.586,No,0,C,1
PL03373,22,5371.99,0,611,11,30052.36,16.96,Debt Consolidation,Self-Employed,0.0,64463.88,0.15,No,0,D,1
PL03374,55,5672.33,30,677,3,38275.02,10.44,Education,Employed,14.2,68067.95999999999,0.668,No,1,C,0
PL03375,60,20171.91,30,704,4,30758.13,11.06,Medical,Employed,16.9,242062.91999999998,0.992,No,0,C,0
PL03376,48,16174.69,30,644,1,31165.14,14.28,Education,Unemployed,0.0,194096.28,0.605,No,0,D,0
PL03377,67,3031.79,30,684,18,39671.76,12.49,Debt Consolidation,Employed,0.0,36381.479999999996,0.457,No,0,C,1
PL03378,59,16318.58,30,727,0,47505.25,9.65,Debt Consolidation,Employed,0.1,195822.96,0.293,No,0,B,1
PL03379,26,9105.11,9,616,3,19459.09,16.31,Debt Consolidation,Employed,4.4,109261.32,0.092,No,0,D,1
PL03380,29,10480.68,9,646,11,29278.74,11.76,Debt Consolidation,Self-Employed,20.2,125768.16,0.228,No,0,D,1
PL03381,40,19703.82,7,663,1,5227.38,16.98,Other,Employed,10.8,236445.84,0.554,No,0,C,1
PL03382,21,20651.51,0,663,11,18581.39,11.43,Debt Consolidation,Employed,0.0,247818.12,0.754,Yes,1,C,0
PL03383,28,11208.2,13,678,15,21190.41,12.9,Debt Consolidation,Self-Employed,26.5,134498.40000000002,0.878,No,0,C,0
PL03384,43,23784.52,24,727,1,41926.63,11.84,Debt Consolidation,Employed,22.0,285414.24,0.794,No,0,B,1
PL03385,23,11348.64,4,559,16,26156.23,19.59,Medical,Retired,1.3,136183.68,0.125,No,1,D,0
PL03386,24,19752.23,0,663,1,36822.25,15.05,Medical,Employed,6.7,237026.76,0.773,No,2,C,0
PL03387,45,13129.18,20,642,3,1931.36,11.27,Debt Consolidation,Employed,7.7,157550.16,0.582,No,0,D,0
PL03388,67,22643.24,30,800,5,23760.14,5.44,Other,Employed,14.2,271718.88,0.469,No,0,A,1
PL03389,58,22878.51,30,786,6,45164.57,8.18,Home Improvement,Self-Employed,11.6,274542.12,0.573,No,0,A,1
PL03390,35,4010.59,20,547,14,11991.38,19.74,Debt Consolidation,Employed,4.5,48127.08,0.008,No,0,E,0
PL03391,41,23539.35,19,777,19,2544.59,10.83,Education,Employed,20.5,282472.19999999995,0.068,No,0,B,1
PL03392,55,20987.3,30,699,11,22237.03,10.84,Education,Employed,24.0,251847.59999999998,0.526,No,3,C,0
PL03393,66,20200.15,30,850,4,35517.16,5.0,Debt Consolidation,Retired,9.6,242401.80000000002,0.174,No,0,A,1
PL03394,34,6620.96,8,638,13,23268.71,13.54,Home Improvement,Employed,5.4,79451.52,0.546,Yes,0,D,1
PL03395,56,20517.74,23,692,15,23538.94,16.7,Debt Consolidation,Employed,22.8,246212.88,0.354,Yes,0,C,1
PL03396,32,21553.05,13,654,10,33820.45,16.91,Education,Unemployed,0.0,258636.59999999998,0.907,No,0,C,0
PL03397,37,8650.46,16,674,11,13465.05,12.66,Education,Self-Employed,2.8,103805.51999999999,0.95,No,0,C,0
PL03398,59,23901.98,30,757,18,37842.6,11.8,Education,Employed,17.8,286823.76,0.98,No,2,B,0
PL03399,29,3146.78,0,608,16,8502.56,14.86,Home Improvement,Retired,21.1,37761.36,0.899,No,0,D,0
PL03400,55,5447.91,30,757,6,20391.78,11.14,Debt Consolidation,Employed,7.4,65374.92,0.986,No,1,B,0
PL03401,33,14364.37,10,642,8,33144.4,11.7,Debt Consolidation,Employed,28.2,172372.44,0.706,No,0,D,0
PL03402,35,15243.23,16,689,13,41590.08,13.03,Medical,Employed,0.0,182918.76,0.961,No,0,C,0
PL03403,38,16838.45,26,771,19,39785.02,10.63,Debt Consolidation,Employed,18.8,202061.40000000002,0.642,No,1,B,1
PL03404,53,2390.29,21,671,11,36362.59,12.48,Debt Consolidation,Retired,10.7,28683.48,0.809,No,0,C,0
PL03405,26,24088.44,1,632,14,18595.72,16.14,Education,Self-Employed,6.1,289061.27999999997,0.132,No,0,D,1
PL03406,47,3025.53,24,674,11,6992.91,11.88,Debt Consolidation,Employed,17.0,36306.36,0.683,No,0,C,0
PL03407,43,5290.42,29,594,20,11624.88,17.24,Debt Consolidation,Retired,6.9,63485.04,0.931,No,0,D,0
PL03408,47,2322.33,17,715,20,43376.86,10.17,Debt Consolidation,Employed,1.3,27867.96,0.54,No,0,C,0
PL03409,54,15037.74,30,682,12,43009.24,14.27,Debt Consolidation,Employed,10.9,180452.88,0.187,Yes,0,C,1
PL03410,66,23442.14,30,850,8,47626.48,5.0,Education,Retired,9.6,281305.68,0.527,No,1,A,1
PL03411,58,17316.78,30,815,6,4723.44,5.0,Debt Consolidation,Retired,3.8,207801.36,0.707,No,0,A,1
PL03412,34,20921.12,12,672,0,27303.65,15.7,Other,Employed,5.4,251053.44,0.77,No,0,C,0
PL03413,56,2305.47,30,664,9,32785.47,8.54,Debt Consolidation,Employed,6.7,27665.64,0.524,Yes,0,C,0
PL03414,28,14466.35,12,706,5,35822.21,10.26,Medical,Employed,0.0,173596.2,0.217,Yes,0,C,1
PL03415,55,12569.95,28,752,14,32549.3,9.17,Home Improvement,Employed,0.0,150839.40000000002,0.927,No,0,B,1
PL03416,39,13476.26,19,707,14,38730.56,12.21,Debt Consolidation,Employed,17.5,161715.12,0.774,No,0,C,1
PL03417,50,3660.9,27,720,8,18614.11,9.95,Medical,Employed,0.0,43930.8,0.271,No,0,C,1
PL03418,34,17742.01,9,690,12,9792.21,10.02,Home Improvement,Employed,9.9,212904.12,0.812,No,0,C,0
PL03419,40,13574.07,30,669,0,11024.59,15.68,Debt Consolidation,Self-Employed,0.0,162888.84,0.348,No,0,C,1
PL03420,69,19598.42,30,758,8,1586.96,11.29,Other,Employed,22.0,235181.03999999998,0.312,No,0,B,1
PL03421,45,13161.68,27,738,2,18165.77,9.33,Debt Consolidation,Employed,7.8,157940.16,0.863,No,0,B,1
PL03422,60,5435.78,30,705,8,5495.46,8.01,Debt Consolidation,Unemployed,0.0,65229.36,0.873,No,0,C,0
PL03423,44,16909.91,15,727,19,16752.95,11.2,Home Improvement,Employed,26.9,202918.91999999998,0.398,No,0,B,1
PL03424,34,5964.89,21,677,14,31782.29,13.23,Debt Consolidation,Self-Employed,0.0,71578.68000000001,0.009,No,0,C,1
PL03425,46,22065.07,12,639,6,44829.42,13.26,Medical,Employed,4.6,264780.83999999997,0.187,Yes,1,D,1
PL03426,58,16101.67,30,752,3,42140.67,5.54,Home Improvement,Employed,17.0,193220.04,0.909,No,2,B,0
PL03427,43,5615.69,19,665,19,13381.04,12.87,Other,Employed,4.9,67388.28,0.899,No,0,C,0
PL03428,42,24133.78,23,828,16,7570.07,7.53,Education,Employed,12.3,289605.36,0.453,No,0,A,1
PL03429,68,13922.41,30,669,3,10460.54,15.06,Other,Employed,10.8,167068.91999999998,0.304,Yes,0,C,1
PL03430,39,3676.66,17,714,18,48578.35,11.09,Education,Employed,0.0,44119.92,0.303,No,0,C,1
PL03431,66,16417.16,30,757,4,27924.25,7.98,Debt Consolidation,Employed,17.5,197005.91999999998,0.897,No,0,B,1
PL03432,23,7823.57,0,649,15,9942.61,15.61,Education,Employed,8.9,93882.84,0.325,No,0,D,1
PL03433,62,20484.95,30,850,2,42196.56,5.0,Medical,Employed,0.4,245819.40000000002,0.512,No,0,A,1
PL03434,39,20809.91,21,750,10,20364.37,6.84,Education,Unemployed,0.0,249718.91999999998,0.731,No,1,B,0
PL03435,29,24515.79,11,740,14,45061.89,9.82,Education,Retired,4.4,294189.48,0.209,No,0,B,1
PL03436,48,13543.0,30,715,18,13773.18,14.23,Education,Retired,3.9,162516.0,0.254,No,0,C,1
PL03437,40,12464.01,15,658,20,20267.87,16.9,Education,Employed,0.0,149568.12,0.358,No,0,C,1
PL03438,65,19329.94,30,765,13,25742.44,6.23,Other,Employed,14.8,231959.27999999997,0.654,No,0,B,1
PL03439,27,5046.83,4,583,15,44738.15,16.26,Education,Employed,10.3,60561.96,0.817,No,0,D,0
PL03440,34,14579.06,18,678,5,43569.11,17.69,Debt Consolidation,Self-Employed,0.0,174948.72,0.547,No,0,C,1
PL03441,29,14563.69,13,554,4,29143.4,17.08,Home Improvement,Employed,12.0,174764.28,0.133,Yes,0,D,1
PL03442,39,4057.88,19,659,20,11867.0,16.92,Debt Consolidation,Employed,16.6,48694.56,0.446,No,0,C,0
PL03443,67,11613.63,30,725,16,20764.49,12.63,Home Improvement,Employed,13.7,139363.56,0.128,No,0,B,1
PL03444,34,21625.55,17,699,15,48806.02,14.25,Debt Consolidation,Employed,20.6,259506.59999999998,0.088,No,0,C,1
PL03445,58,21691.53,30,775,1,30780.89,7.52,Debt Consolidation,Employed,5.2,260298.36,0.59,Yes,2,B,1
PL03446,56,4282.47,30,601,10,39273.79,15.49,Debt Consolidation,Unemployed,0.0,51389.64,0.956,No,1,D,0
PL03447,60,4086.58,30,776,3,23043.37,6.54,Debt Consolidation,Self-Employed,10.0,49038.96,0.838,No,0,B,0
PL03448,37,8042.0,14,649,5,27068.36,15.73,Medical,Employed,16.4,96504.0,0.774,No,0,D,0
PL03449,50,22119.62,30,743,6,22018.75,6.59,Debt Consolidation,Employed,20.2,265435.44,0.727,No,0,B,1
PL03450,29,4964.76,13,574,16,35443.13,17.22,Home Improvement,Employed,30.0,59577.12,0.897,No,1,D,0
PL03451,53,18559.93,26,739,7,42722.08,13.31,Education,Employed,1.4,222719.16,0.753,No,1,B,0
PL03452,45,4326.81,18,720,0,25860.81,12.1,Debt Consolidation,Retired,4.1,51921.72,0.627,Yes,0,C,1
PL03453,34,16332.17,19,741,14,24562.51,11.96,Medical,Employed,11.5,195986.04,0.365,No,0,B,1
PL03454,31,10189.55,4,695,19,17674.04,8.76,Medical,Self-Employed,7.0,122274.59999999999,0.101,No,0,C,1
PL03455,55,20145.02,30,778,11,9677.74,6.28,Home Improvement,Employed,3.6,241740.24,0.461,No,0,B,1
PL03456,61,7374.88,30,680,14,47023.14,15.1,Medical,Employed,0.0,88498.56,0.925,No,0,C,0
PL03457,34,16701.64,21,619,14,16487.91,15.75,Debt Consolidation,Employed,11.0,200419.68,0.583,No,0,D,1
PL03458,50,7420.7,25,667,8,40233.88,11.24,Medical,Self-Employed,16.4,89048.4,0.185,No,0,C,1
