application_id,annual_income,monthly_debt,fico_score,requested_amount,property_value,employment_length,loan_purpose,home_type,marital_status,num_dependents,education_level,loan_term_years,down_payment_pct,existing_mortgages,loan_approved
HL03114,50132.66,181.7,540,361310.63,466207.26,36,Home Improvement,Single Family,Single,4,High School,30,0.225,2,1
HL03115,79799.34,509.24,523,456611.7,524841.03,33,Purchase,Single Family,Married,3,High School,30,0.13,2,0
HL03116,266304.26,3642.47,668,384726.14,480907.68,9,Refinance,Single Family,Married,3,Bachelor,15,0.2,0,1
HL03117,228148.87,998.35,739,788653.48,1004654.11,29,Purchase,Single Family,Married,4,High School,15,0.215,2,1
HL03118,28780.03,1856.35,621,475096.34,583656.44,20,Purchase,Single Family,Married,0,PhD,20,0.186,1,0
HL03119,93303.47,2508.5,541,569845.95,664156.12,20,Purchase,Single Family,Divorced,5,High School,20,0.142,3,0
HL03120,83961.78,3627.34,533,800000.0,1180253.28,33,Purchase,Single Family,Single,2,Master,20,0.168,2,0
HL03121,99471.74,566.16,663,116260.97,142476.68,8,Refinance,Single Family,Single,2,High School,30,0.184,3,1
HL03122,93078.94,2031.83,539,570292.44,623952.34,33,Refinance,Condo,Single,1,High School,15,0.086,3,0
HL03123,42194.73,2425.36,596,749088.98,945819.42,11,Refinance,Single Family,Married,1,Bachelor,30,0.208,3,0
HL03124,151208.64,2704.14,594,186488.53,245057.2,20,Purchase,Single Family,Married,5,Master,30,0.239,2,1
HL03125,226501.71,4091.8,744,662260.6,762973.04,19,Purchase,Single Family,Married,0,High School,15,0.132,3,1
HL03126,191851.22,858.39,607,281028.67,344397.88,5,Home Improvement,Single Family,Single,5,Bachelor,30,0.184,2,1
HL03127,210039.71,4039.16,712,800000.0,1050829.63,35,Home Improvement,Multi Family,Divorced,3,High School,30,0.192,0,1
HL03128,47316.02,3464.39,582,365021.39,442987.12,11,Purchase,Single Family,Single,0,Master,30,0.176,1,0
HL03129,286659.95,2779.35,705,378416.32,445195.67,40,Purchase,Condo,Single,4,Master,30,0.15,3,1
HL03130,255585.25,3497.64,579,580423.25,747968.11,30,Refinance,Single Family,Married,2,Bachelor,30,0.224,3,1
HL03131,246399.84,2060.09,563,245193.7,281508.27,1,Refinance,Condo,Single,1,Bachelor,30,0.129,0,0
HL03132,251320.55,691.99,664,378493.23,395499.72,15,Purchase,Multi Family,Married,0,High School,15,0.043,1,1
HL03133,281495.39,3328.83,703,426269.29,543710.83,0,Purchase,Single Family,Married,0,High School,30,0.216,0,1
HL03134,174669.84,2623.36,581,388676.62,472842.6,3,Refinance,Single Family,Single,4,High School,30,0.178,1,0
HL03135,80077.55,3196.87,535,521076.22,665486.87,0,Purchase,Single Family,Single,3,High School,30,0.217,3,0
HL03136,194615.49,1689.99,675,704619.45,749595.16,34,Purchase,Multi Family,Married,3,Bachelor,30,0.06,1,1
HL03137,229292.41,4534.33,692,686138.36,712500.89,12,Purchase,Single Family,Single,2,Bachelor,30,0.037,0,1
HL03138,227927.28,2936.85,657,619557.66,810939.35,30,Purchase,Single Family,Single,5,High School,30,0.236,3,1
HL03139,168398.48,427.01,673,394681.46,421218.21,19,Home Improvement,Single Family,Married,5,Master,15,0.063,0,1
HL03140,43826.15,2249.02,513,172045.77,217229.51,6,Purchase,Townhouse,Single,1,PhD,30,0.208,3,0
HL03141,127056.06,3781.78,595,734486.79,930908.48,39,Refinance,Single Family,Married,3,Bachelor,30,0.211,2,1
HL03142,278210.82,3970.67,771,800000.0,1032127.93,32,Purchase,Townhouse,Married,3,Bachelor,30,0.186,3,1
HL03143,185723.45,2472.99,646,342648.22,364132.01,27,Refinance,Townhouse,Married,3,High School,15,0.059,1,1
HL03144,173041.28,4473.74,642,438641.26,532978.45,19,Purchase,Single Family,Married,5,High School,30,0.177,1,0
HL03145,98934.72,1338.34,714,492179.15,635890.37,31,Purchase,Single Family,Single,0,High School,30,0.226,1,1
HL03146,126323.45,2052.99,543,591293.61,674992.7,8,Refinance,Single Family,Single,3,PhD,30,0.124,1,0
HL03147,271220.17,4492.98,725,718078.34,816926.44,33,Purchase,Single Family,Married,5,Bachelor,15,0.121,1,1
HL03148,208277.34,4481.28,737,106334.58,121803.64,13,Purchase,Single Family,Married,4,Bachelor,30,0.127,2,1
HL03149,241531.43,3428.56,654,800000.0,886661.72,3,Purchase,Single Family,Single,5,High School,30,0.048,3,0
HL03150,149944.99,4294.9,667,112011.25,144717.38,28,Purchase,Single Family,Married,2,Bachelor,30,0.226,3,1
HL03151,198317.99,443.87,600,468821.39,601824.64,14,Purchase,Multi Family,Married,3,High School,15,0.221,2,1
HL03152,93305.49,4324.97,562,754597.52,1006130.03,16,Refinance,Single Family,Married,1,Master,30,0.25,2,0
HL03153,219001.73,1603.1,678,489981.09,582617.23,18,Purchase,Condo,Married,0,High School,30,0.159,1,1
HL03154,142590.37,891.66,661,195394.41,242725.97,37,Purchase,Single Family,Single,4,Bachelor,30,0.195,0,1
HL03155,146700.02,1196.85,679,800000.0,1183163.08,8,Purchase,Single Family,Single,5,High School,30,0.075,0,1
HL03156,203563.64,2089.84,730,800000.0,1075446.14,26,Purchase,Single Family,Single,2,Bachelor,30,0.177,1,1
HL03157,282477.17,1255.96,687,779635.92,942727.84,14,Refinance,Single Family,Single,0,Bachelor,30,0.173,2,1
HL03158,42601.75,1602.84,630,415297.82,537950.55,36,Refinance,Single Family,Divorced,4,Bachelor,30,0.228,3,1
HL03159,251804.39,674.89,658,221797.41,281826.44,27,Purchase,Single Family,Single,0,High School,30,0.213,0,1
HL03160,105405.36,1480.88,647,800000.0,1134087.58,3,Refinance,Single Family,Single,2,Bachelor,20,0.236,0,1
HL03161,147077.85,2861.42,633,524964.22,673895.02,20,Purchase,Condo,Single,2,Bachelor,30,0.221,2,1
HL03162,31026.17,2209.27,587,800000.0,1033899.89,33,Purchase,Single Family,Married,3,PhD,15,0.221,1,0
HL03163,107787.67,1733.59,625,439623.18,459856.88,18,Purchase,Townhouse,Married,1,High School,15,0.044,3,1
HL03164,163223.59,3732.26,551,354524.3,452199.36,36,Purchase,Condo,Married,3,Master,30,0.216,1,1
HL03165,40448.42,4467.55,514,800000.0,1183733.04,3,Purchase,Single Family,Divorced,5,Bachelor,30,0.164,1,0
HL03166,160051.33,3783.95,635,586587.09,662062.18,36,Purchase,Single Family,Married,0,High School,30,0.114,1,1
HL03167,279955.42,1660.0,605,223484.49,233282.35,31,Purchase,Single Family,Single,3,Bachelor,30,0.042,1,1
HL03168,53983.13,3722.21,618,264472.02,322134.01,11,Purchase,Single Family,Married,2,Bachelor,30,0.179,0,0
HL03169,235221.2,759.9,711,554234.2,617187.31,40,Home Improvement,Single Family,Married,2,High School,30,0.102,2,1
HL03170,137659.54,651.59,635,106450.06,122779.77,15,Purchase,Townhouse,Single,2,Bachelor,15,0.133,3,1
HL03171,205172.77,1728.14,596,488187.6,595350.73,13,Purchase,Single Family,Single,3,Bachelor,30,0.18,0,1
HL03172,96565.06,4038.51,667,420111.2,546308.45,0,Purchase,Condo,Married,5,Bachelor,30,0.231,3,0
HL03173,68860.37,1231.74,686,749981.6,951753.3,31,Refinance,Single Family,Single,5,Bachelor,15,0.212,3,1
HL03174,69127.22,316.27,591,413123.76,474309.71,20,Purchase,Single Family,Married,4,Bachelor,30,0.129,0,1
HL03175,44385.29,658.55,597,800000.0,1180367.36,3,Purchase,Condo,Married,3,High School,30,0.115,0,0
HL03176,76052.84,4293.72,598,255261.77,278366.16,8,Refinance,Single Family,Single,3,High School,30,0.083,3,0
HL03177,207660.33,3168.92,680,656995.7,739860.02,21,Refinance,Townhouse,Married,3,Bachelor,30,0.112,3,1
HL03178,267464.92,1266.01,677,166412.48,175911.71,11,Refinance,Single Family,Single,3,High School,15,0.054,2,1
HL03179,248884.56,2776.48,672,680851.32,900596.98,29,Purchase,Townhouse,Single,2,High School,30,0.244,0,1
HL03180,213411.94,2637.9,701,800000.0,1194097.9,29,Refinance,Condo,Married,1,High School,30,0.156,0,1
HL03181,55368.76,3277.18,694,800000.0,996530.97,31,Refinance,Single Family,Single,3,High School,30,0.058,3,1
HL03182,104526.55,1165.94,532,624548.5,700166.48,35,Home Improvement,Townhouse,Married,3,Bachelor,30,0.108,3,0
HL03183,110196.89,4322.01,599,527283.93,620334.03,6,Home Improvement,Single Family,Single,1,Bachelor,15,0.15,1,0
HL03184,93738.16,1546.84,537,800000.0,1014408.71,16,Purchase,Single Family,Single,3,Bachelor,30,0.147,3,0
HL03185,166626.56,3470.66,712,800000.0,1127970.85,0,Refinance,Single Family,Single,1,High School,15,0.038,3,1
HL03186,172277.3,80.62,606,800000.0,1187857.34,13,Purchase,Single Family,Married,2,High School,30,0.239,2,1
HL03187,123143.64,1863.29,539,473685.93,521106.63,37,Purchase,Single Family,Single,4,Bachelor,15,0.091,3,0
HL03188,122292.02,1758.55,643,800000.0,1189782.16,25,Purchase,Townhouse,Single,3,PhD,30,0.034,1,1
HL03189,252852.79,2717.42,763,238647.43,250417.03,26,Purchase,Single Family,Married,4,Master,30,0.047,1,1
HL03190,242055.53,363.68,704,303325.03,360243.5,15,Purchase,Townhouse,Married,3,Bachelor,30,0.158,0,1
HL03191,109643.85,3950.66,615,164634.55,175143.14,6,Home Improvement,Townhouse,Single,0,Bachelor,30,0.06,1,0
HL03192,276291.82,1088.9,708,365858.3,380705.83,31,Purchase,Condo,Divorced,5,Bachelor,30,0.039,0,1
HL03193,287024.13,3385.19,764,800000.0,938929.75,24,Purchase,Townhouse,Divorced,0,Bachelor,30,0.114,3,1
HL03194,114854.2,4016.06,563,800000.0,1034539.9,30,Purchase,Condo,Married,2,Bachelor,15,0.167,1,0
HL03195,122466.86,2809.38,605,800000.0,951254.23,15,Purchase,Single Family,Married,4,High School,30,0.055,2,0
HL03196,164049.39,3704.42,609,707239.05,784949.0,40,Home Improvement,Single Family,Divorced,4,High School,30,0.099,2,1
HL03197,283808.22,3309.3,633,573520.43,653212.33,13,Refinance,Single Family,Married,1,Bachelor,30,0.122,1,1
HL03198,265987.84,1777.65,666,800000.0,872292.33,24,Purchase,Single Family,Divorced,1,Master,30,0.065,0,1
HL03199,53206.19,4044.29,631,442116.77,514687.74,29,Home Improvement,Single Family,Single,3,High School,30,0.141,0,0
HL03200,133000.95,1473.51,644,800000.0,1021471.9,6,Purchase,Single Family,Married,1,Bachelor,30,0.049,0,0
HL03201,177177.08,2856.06,670,800000.0,836838.86,11,Home Improvement,Single Family,Divorced,1,Bachelor,30,0.04,1,1
HL03202,163361.43,3726.99,639,736185.93,860030.29,2,Purchase,Multi Family,Single,4,High School,30,0.144,3,1
HL03203,78312.34,1894.78,615,620304.11,677927.99,26,Refinance,Single Family,Single,0,Bachelor,30,0.085,3,0
HL03204,261174.61,1513.84,640,800000.0,1070882.61,18,Purchase,Single Family,Married,4,Master,30,0.051,3,1
HL03205,211158.72,2296.73,640,314419.04,358516.58,36,Home Improvement,Single Family,Divorced,1,High School,30,0.123,0,1
HL03206,255424.8,4089.82,687,387415.36,503791.11,6,Purchase,Single Family,Single,3,Bachelor,20,0.231,1,1
HL03207,261160.18,4649.61,694,770326.64,949847.89,15,Purchase,Single Family,Divorced,0,High School,30,0.189,2,1
HL03208,230797.86,2725.42,681,497809.93,629342.51,31,Refinance,Single Family,Married,1,Master,20,0.209,3,1
HL03209,145782.92,3307.33,615,800000.0,1075365.77,7,Purchase,Multi Family,Divorced,1,Bachelor,30,0.222,3,0
HL03210,192900.36,4516.37,627,351312.62,464699.23,12,Refinance,Single Family,Married,5,Bachelor,30,0.244,0,1
HL03211,69100.49,492.73,742,393378.14,490496.44,10,Refinance,Single Family,Married,3,PhD,30,0.198,3,1
HL03212,210252.49,1160.39,700,800000.0,1074827.76,19,Purchase,Single Family,Married,3,High School,30,0.164,1,1
HL03213,74294.65,3544.5,607,531700.78,597416.61,17,Purchase,Townhouse,Single,1,High School,15,0.11,3,0
HL03214,215836.14,4118.72,646,609745.35,655640.16,36,Home Improvement,Single Family,Divorced,1,Bachelor,30,0.07,0,1
HL03215,88139.49,4285.15,571,368025.17,449359.18,5,Refinance,Single Family,Single,4,Bachelor,30,0.181,1,0
HL03216,57326.61,2075.54,572,290076.51,386253.68,19,Purchase,Condo,Single,2,Bachelor,30,0.249,0,0
HL03217,70453.23,446.7,599,704820.97,812942.3,31,Purchase,Single Family,Married,3,High School,30,0.133,2,0
HL03218,25547.84,2188.91,468,170164.62,209820.74,28,Purchase,Single Family,Single,3,Bachelor,15,0.189,3,0
HL03219,222653.39,1153.67,582,800000.0,1064181.72,3,Purchase,Single Family,Married,5,Bachelor,30,0.139,1,0
HL03220,226410.29,1455.98,631,800000.0,951603.53,6,Purchase,Single Family,Married,4,High School,30,0.125,1,0
HL03221,166606.67,3861.34,643,254840.78,289591.8,19,Refinance,Single Family,Single,0,Bachelor,20,0.12,3,1
HL03222,69374.77,377.64,572,735108.53,855772.44,33,Refinance,Single Family,Single,5,High School,30,0.141,2,1
HL03223,47977.44,4137.91,647,669383.25,752962.04,35,Refinance,Condo,Married,5,Master,30,0.111,2,0
HL03224,30260.47,2138.35,491,227494.55,282601.93,6,Purchase,Single Family,Divorced,0,High School,30,0.195,3,0
HL03225,70580.75,2980.32,547,297471.37,382353.94,32,Purchase,Single Family,Married,0,High School,30,0.222,3,1
HL03226,269985.27,448.26,760,415245.22,535109.82,14,Refinance,Multi Family,Single,3,High School,30,0.224,3,1
HL03227,91422.63,1686.8,602,792716.23,861648.08,31,Refinance,Townhouse,Divorced,2,High School,30,0.08,0,1
HL03228,122424.61,448.5,655,613424.84,793563.83,21,Refinance,Multi Family,Single,2,Bachelor,30,0.227,1,1
HL03229,53970.01,4807.72,679,603018.96,673764.2,39,Purchase,Single Family,Single,4,Master,30,0.105,1,0
HL03230,86149.36,4036.31,558,800000.0,939461.86,28,Purchase,Single Family,Single,0,Bachelor,30,0.098,3,0
HL03231,167786.76,2298.16,628,751420.77,927679.96,24,Purchase,Townhouse,Single,0,High School,30,0.19,0,1
HL03232,192131.99,1118.01,632,695392.67,770091.55,4,Purchase,Single Family,Married,1,High School,20,0.097,0,1
HL03233,92471.89,4667.28,498,800000.0,960363.84,13,Refinance,Single Family,Married,4,High School,30,0.042,1,0
HL03234,40876.34,1722.98,554,400529.11,451046.3,34,Purchase,Single Family,Married,5,Bachelor,30,0.112,2,0
HL03235,132534.04,804.92,660,800000.0,1066405.72,1,Home Improvement,Single Family,Married,5,Bachelor,15,0.189,3,1
HL03236,89405.93,2815.82,621,688562.92,766773.85,24,Purchase,Single Family,Single,4,Bachelor,30,0.102,3,0
HL03237,85377.33,4718.87,623,800000.0,1000158.95,15,Purchase,Condo,Married,3,High School,15,0.169,0,0
HL03238,288962.27,19.15,675,568890.29,689563.99,15,Refinance,Single Family,Single,3,Bachelor,30,0.175,1,1
HL03239,194482.63,1190.62,614,259481.11,320743.03,10,Purchase,Single Family,Married,4,Bachelor,15,0.191,0,1
HL03240,178141.57,4692.24,702,529668.4,685211.39,34,Refinance,Single Family,Single,2,High School,15,0.227,2,1
HL03241,139338.15,855.43,594,430938.04,492500.62,22,Refinance,Single Family,Single,4,Master,15,0.125,1,1
HL03242,142959.69,566.22,636,800000.0,859686.42,4,Home Improvement,Multi Family,Single,2,High School,15,0.067,3,0
HL03243,173748.88,2850.94,645,549241.22,610268.02,34,Purchase,Multi Family,Divorced,3,Bachelor,20,0.1,1,1
HL03244,216518.2,4309.22,731,800000.0,1015626.91,28,Purchase,Single Family,Married,4,Master,30,0.125,1,1
HL03245,218090.18,2385.55,707,681157.07,837831.58,4,Purchase,Townhouse,Divorced,2,High School,30,0.187,3,1
HL03246,72215.82,4972.82,521,800000.0,845112.49,2,Refinance,Single Family,Married,1,High School,30,0.033,2,0
HL03247,162531.01,3395.86,571,287689.07,319299.75,5,Purchase,Single Family,Divorced,1,Bachelor,15,0.099,0,0
HL03248,138288.48,370.37,648,800000.0,1182280.99,22,Purchase,Condo,Single,4,High School,15,0.202,2,1
HL03249,264394.92,4964.16,678,800000.0,1021884.61,1,Purchase,Townhouse,Married,0,Bachelor,15,0.178,2,1
HL03250,198640.2,2039.47,626,778768.07,962630.5,17,Purchase,Single Family,Single,4,Master,30,0.191,2,1
HL03251,171438.62,1437.01,686,353175.27,446492.13,29,Refinance,Single Family,Single,3,Bachelor,30,0.209,1,1
HL03252,56733.53,2789.4,587,540713.32,677585.61,37,Purchase,Single Family,Married,3,Bachelor,30,0.202,2,1
HL03253,191550.42,1521.54,648,187977.69,229241.09,4,Purchase,Single Family,Married,1,Bachelor,20,0.18,1,1
HL03254,57231.07,432.29,617,594325.72,680785.47,10,Purchase,Single Family,Married,2,Master,30,0.127,1,0
HL03255,117731.81,7.14,590,180300.55,239125.4,0,Refinance,Single Family,Single,1,Bachelor,30,0.246,0,1
HL03256,64281.54,2247.92,660,589106.6,697167.57,9,Refinance,Condo,Married,2,PhD,30,0.155,0,0
HL03257,215320.25,4184.32,618,744451.21,804812.12,40,Purchase,Single Family,Single,4,Bachelor,15,0.075,2,1
HL03258,81719.33,2861.58,623,465657.24,513970.46,25,Purchase,Single Family,Single,0,High School,15,0.094,1,0
HL03259,132761.33,4996.04,688,519500.06,635862.99,32,Purchase,Condo,Divorced,3,High School,30,0.183,3,1
HL03260,271310.56,1434.23,616,800000.0,1060110.06,26,Purchase,Single Family,Married,4,Master,15,0.233,1,1
HL03261,81187.01,1402.28,573,183531.33,197133.54,11,Purchase,Condo,Divorced,1,High School,30,0.069,0,0
HL03262,164646.39,798.75,689,800000.0,965699.5,1,Purchase,Multi Family,Single,5,Bachelor,20,0.048,3,1
HL03263,140299.71,820.32,678,207268.72,267098.87,0,Home Improvement,Multi Family,Divorced,5,Bachelor,15,0.224,1,1
HL03264,29984.11,1425.93,556,89431.99,116296.48,0,Home Improvement,Single Family,Married,4,Master,15,0.231,2,0
HL03265,243008.48,3964.2,634,257948.23,283771.43,32,Purchase,Single Family,Married,0,Bachelor,15,0.091,1,1
HL03266,43987.62,4528.78,619,800000.0,935673.59,21,Purchase,Single Family,Single,2,Bachelor,30,0.113,3,0
HL03267,155420.13,4875.44,686,437882.63,530766.83,11,Purchase,Condo,Married,0,Master,15,0.175,2,1
HL03268,179186.53,1161.45,581,800000.0,1056585.58,38,Purchase,Multi Family,Married,1,Master,20,0.103,3,1
HL03269,197817.28,4406.49,588,516934.98,665295.98,35,Purchase,Single Family,Married,0,High School,30,0.223,0,1
HL03270,214373.7,1641.28,668,94629.94,100031.65,20,Refinance,Single Family,Married,3,Master,15,0.054,0,1
HL03271,94649.91,564.2,628,800000.0,881302.81,19,Purchase,Condo,Married,5,High School,20,0.038,1,1
HL03272,27744.16,4350.12,548,183887.11,199012.02,35,Refinance,Single Family,Married,0,Bachelor,15,0.076,1,0
HL03273,223947.01,3180.53,695,800000.0,963052.09,25,Refinance,Single Family,Divorced,4,High School,15,0.093,0,1
HL03274,172305.56,823.65,600,249589.02,264115.37,30,Home Improvement,Townhouse,Single,2,Bachelor,30,0.055,3,1
HL03275,254932.37,2149.16,571,443227.58,463627.18,0,Refinance,Single Family,Married,3,Master,15,0.044,3,0
HL03276,250881.8,1436.29,654,748870.01,931430.36,37,Refinance,Single Family,Single,3,Bachelor,30,0.196,2,1
HL03277,256914.7,3683.97,681,800000.0,1148510.28,13,Purchase,Single Family,Married,3,Bachelor,30,0.066,2,1
HL03278,158401.03,2267.08,615,379011.79,492863.19,25,Refinance,Condo,Divorced,1,High School,30,0.231,2,0
HL03279,116747.81,4946.4,550,800000.0,1008075.25,6,Purchase,Single Family,Single,1,Master,30,0.111,0,0
HL03280,242678.51,273.72,580,238085.15,289641.3,11,Refinance,Single Family,Single,4,High School,20,0.178,0,1
HL03281,149105.88,1775.08,598,800000.0,983077.24,23,Purchase,Single Family,Married,2,High School,30,0.08,0,1
HL03282,75446.6,2409.5,632,747062.31,814680.82,18,Purchase,Single Family,Married,0,Bachelor,30,0.083,1,0
HL03283,260117.86,2515.67,742,246309.96,291836.45,8,Purchase,Single Family,Married,4,Bachelor,30,0.156,3,1
HL03284,267703.97,1579.68,743,351773.47,415316.96,34,Purchase,Single Family,Single,1,Bachelor,30,0.153,0,1
HL03285,153235.18,3646.2,585,178817.04,223242.25,3,Purchase,Single Family,Single,4,High School,15,0.199,2,0
HL03286,45817.43,4373.74,515,406187.83,505837.89,31,Home Improvement,Condo,Single,2,High School,15,0.197,2,0
HL03287,131652.17,4693.6,640,249974.08,304104.72,5,Purchase,Condo,Married,4,PhD,20,0.178,0,0
HL03288,245972.86,4025.47,704,696362.5,799497.7,27,Refinance,Condo,Married,5,Master,30,0.129,0,1
HL03289,272987.86,4252.9,706,800000.0,1193818.24,27,Purchase,Condo,Married,5,Master,30,0.226,3,1
HL03290,80955.0,2752.73,489,73729.09,88510.31,39,Purchase,Single Family,Single,3,Bachelor,30,0.167,2,0
HL03291,43417.74,4129.44,528,514018.16,683534.79,28,Purchase,Townhouse,Single,0,High School,30,0.248,3,0
HL03292,266271.37,1517.52,681,569096.19,720374.92,4,Purchase,Townhouse,Single,1,Bachelor,30,0.21,0,1
HL03293,132086.36,1992.39,640,800000.0,1103484.89,4,Purchase,Single Family,Married,1,Bachelor,15,0.04,3,0
HL03294,173984.27,1584.57,675,579186.14,644256.0,36,Purchase,Single Family,Single,5,High School,30,0.101,1,1
HL03295,291218.1,2336.94,702,579544.5,686664.1,40,Purchase,Single Family,Divorced,2,High School,30,0.156,0,1
HL03296,43305.3,1427.9,588,491149.22,605609.4,27,Home Improvement,Single Family,Single,2,Bachelor,30,0.189,2,0
HL03297,203287.45,4808.06,655,320512.22,377517.34,40,Purchase,Single Family,Single,2,Bachelor,30,0.151,2,1
HL03298,45378.99,1564.22,606,110012.12,138032.77,8,Refinance,Single Family,Married,1,High School,30,0.203,3,1
HL03299,128253.96,490.22,629,485543.82,534739.89,28,Home Improvement,Condo,Single,3,High School,15,0.092,0,1
